timestamp,district,category,severity,message,action_taken,requires_human_review
2025-08-09 17:22,Central,infrastructure,medium,Streetlight outage cluster detected in Central. 44 units offline. Maintenance crew dispatched.,True,False
2025-08-09 06:31,Harbour,environment,critical,Air quality index in Harbour reached 57 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-08-10 09:15,Northgate,citizen_services,high,Citizen complaint volume in Northgate up 29% week-over-week. Sentiment trending negative.,True,False
2025-08-11 21:07,Greenpark,noise,medium,Noise levels in Greenpark exceeded 53 dB for 3 consecutive hours. Investigate source.,True,False
2025-08-12 08:31,Greenpark,waste,medium,Waste collection delay in Greenpark. 48 bins at capacity. Route optimisation triggered.,True,False
2025-08-13 13:39,Central,infrastructure,medium,Streetlight outage cluster detected in Central. 31 units offline. Maintenance crew dispatched.,True,False
2025-08-13 12:50,Harbour,traffic,low,Traffic flow anomaly in Harbour. Volume 81% above prediction. Signal timing adjusted automatically.,False,False
2025-08-14 21:08,Central,infrastructure,medium,Streetlight outage cluster detected in Central. 31 units offline. Maintenance crew dispatched.,True,False
2025-08-14 16:26,Eastfield,noise,medium,Noise levels in Eastfield exceeded 34 dB for 3 consecutive hours. Investigate source.,True,False
2025-08-14 15:03,Northgate,parking,high,Parking demand spike detected in Northgate. Occupancy at 32%. Recommend dynamic pricing increase.,False,True
2025-08-14 20:42,Riverside,finance,high,Revenue anomaly: Riverside parking revenue down 86% versus forecast. Investigate enforcement.,True,False
2025-08-15 15:18,Central,climate,medium,Temperature forecast: Central expecting 46°C. Cooling centres recommended for vulnerable populations.,False,False
2025-08-15 13:19,Northgate,environment,critical,Air quality index in Northgate reached 75 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-08-15 07:06,Central,climate,medium,Temperature forecast: Central expecting 58°C. Cooling centres recommended for vulnerable populations.,True,False
2025-08-15 21:30,Harbour,climate,medium,Temperature forecast: Harbour expecting 17°C. Cooling centres recommended for vulnerable populations.,True,False
2025-08-16 06:57,Harbour,traffic,low,Traffic flow anomaly in Harbour. Volume 32% above prediction. Signal timing adjusted automatically.,True,False
2025-08-16 20:22,Eastfield,climate,medium,Temperature forecast: Eastfield expecting 93°C. Cooling centres recommended for vulnerable populations.,True,False
2025-08-16 14:00,Northgate,citizen_services,high,Citizen complaint volume in Northgate up 81% week-over-week. Sentiment trending negative.,True,False
2025-08-17 20:03,Riverside,parking,high,Parking demand spike detected in Riverside. Occupancy at 32%. Recommend dynamic pricing increase.,False,True
2025-08-17 09:47,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 23°C. Cooling centres recommended for vulnerable populations.,False,False
2025-08-17 14:21,Eastfield,waste,medium,Waste collection delay in Eastfield. 85 bins at capacity. Route optimisation triggered.,True,False
2025-08-18 10:37,Riverside,parking,high,Parking demand spike detected in Riverside. Occupancy at 37%. Recommend dynamic pricing increase.,False,True
2025-08-18 12:58,Greenpark,infrastructure,medium,Streetlight outage cluster detected in Greenpark. 76 units offline. Maintenance crew dispatched.,False,False
2025-08-19 07:29,Harbour,infrastructure,medium,Streetlight outage cluster detected in Harbour. 83 units offline. Maintenance crew dispatched.,True,False
2025-08-19 17:34,Central,citizen_services,high,Citizen complaint volume in Central up 68% week-over-week. Sentiment trending negative.,True,False
2025-08-19 13:49,Harbour,energy,high,EV charging demand in Harbour surged 92% above baseline. Recommend load balancing.,True,False
2025-08-20 13:54,Eastfield,energy,high,EV charging demand in Eastfield surged 18% above baseline. Recommend load balancing.,False,True
2025-08-20 19:49,Central,environment,critical,Air quality index in Central reached 66 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-08-21 08:41,Harbour,waste,medium,Waste collection delay in Harbour. 45 bins at capacity. Route optimisation triggered.,False,False
2025-08-21 10:15,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 27 units offline. Maintenance crew dispatched.,True,False
2025-08-21 11:56,Eastfield,parking,high,Parking demand spike detected in Eastfield. Occupancy at 54%. Recommend dynamic pricing increase.,True,False
2025-08-21 20:26,Harbour,citizen_services,high,Citizen complaint volume in Harbour up 29% week-over-week. Sentiment trending negative.,True,False
2025-08-22 14:22,Riverside,climate,medium,Temperature forecast: Riverside expecting 73°C. Cooling centres recommended for vulnerable populations.,True,False
2025-08-24 07:04,Central,environment,critical,Air quality index in Central reached 20 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-08-24 12:22,Harbour,finance,high,Revenue anomaly: Harbour parking revenue down 52% versus forecast. Investigate enforcement.,False,True
2025-08-25 08:21,Northgate,parking,high,Parking demand spike detected in Northgate. Occupancy at 94%. Recommend dynamic pricing increase.,True,False
2025-08-25 06:49,Harbour,traffic,low,Traffic flow anomaly in Harbour. Volume 89% above prediction. Signal timing adjusted automatically.,True,False
2025-08-26 19:06,Riverside,finance,high,Revenue anomaly: Riverside parking revenue down 42% versus forecast. Investigate enforcement.,True,False
2025-08-27 13:09,Harbour,parking,high,Parking demand spike detected in Harbour. Occupancy at 18%. Recommend dynamic pricing increase.,False,True
2025-08-27 10:55,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 51°C. Cooling centres recommended for vulnerable populations.,False,False
2025-08-27 09:35,Riverside,finance,high,Revenue anomaly: Riverside parking revenue down 51% versus forecast. Investigate enforcement.,True,False
2025-08-27 12:10,Harbour,climate,medium,Temperature forecast: Harbour expecting 81°C. Cooling centres recommended for vulnerable populations.,True,False
2025-08-28 13:36,Harbour,finance,high,Revenue anomaly: Harbour parking revenue down 54% versus forecast. Investigate enforcement.,True,False
2025-08-28 09:43,Northgate,environment,critical,Air quality index in Northgate reached 54 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-08-28 13:37,Riverside,noise,medium,Noise levels in Riverside exceeded 17 dB for 3 consecutive hours. Investigate source.,True,False
2025-08-28 06:51,Central,parking,high,Parking demand spike detected in Central. Occupancy at 58%. Recommend dynamic pricing increase.,True,False
2025-08-29 11:06,Central,finance,high,Revenue anomaly: Central parking revenue down 60% versus forecast. Investigate enforcement.,False,True
2025-08-29 17:14,Greenpark,environment,critical,Air quality index in Greenpark reached 50 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-08-30 16:10,Greenpark,finance,high,Revenue anomaly: Greenpark parking revenue down 49% versus forecast. Investigate enforcement.,True,False
2025-08-31 21:54,Harbour,finance,high,Revenue anomaly: Harbour parking revenue down 26% versus forecast. Investigate enforcement.,False,True
2025-08-31 08:44,Northgate,waste,medium,Waste collection delay in Northgate. 53 bins at capacity. Route optimisation triggered.,True,False
2025-09-01 20:29,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 79 units offline. Maintenance crew dispatched.,False,False
2025-09-01 10:09,Central,finance,high,Revenue anomaly: Central parking revenue down 38% versus forecast. Investigate enforcement.,True,False
2025-09-01 09:12,Greenpark,waste,medium,Waste collection delay in Greenpark. 17 bins at capacity. Route optimisation triggered.,False,False
2025-09-02 16:28,Central,parking,high,Parking demand spike detected in Central. Occupancy at 78%. Recommend dynamic pricing increase.,True,False
2025-09-02 15:48,Harbour,citizen_services,high,Citizen complaint volume in Harbour up 94% week-over-week. Sentiment trending negative.,True,False
2025-09-03 21:29,Northgate,finance,high,Revenue anomaly: Northgate parking revenue down 26% versus forecast. Investigate enforcement.,False,True
2025-09-04 20:06,Northgate,energy,high,EV charging demand in Northgate surged 90% above baseline. Recommend load balancing.,False,True
2025-09-05 08:14,Riverside,waste,medium,Waste collection delay in Riverside. 58 bins at capacity. Route optimisation triggered.,True,False
2025-09-05 20:25,Greenpark,parking,high,Parking demand spike detected in Greenpark. Occupancy at 46%. Recommend dynamic pricing increase.,False,True
2025-09-06 11:30,Central,infrastructure,medium,Streetlight outage cluster detected in Central. 60 units offline. Maintenance crew dispatched.,True,False
2025-09-07 10:37,Central,environment,critical,Air quality index in Central reached 47 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-09-07 17:46,Northgate,environment,critical,Air quality index in Northgate reached 81 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-09-08 16:16,Greenpark,traffic,low,Traffic flow anomaly in Greenpark. Volume 39% above prediction. Signal timing adjusted automatically.,True,False
2025-09-08 15:53,Eastfield,parking,high,Parking demand spike detected in Eastfield. Occupancy at 64%. Recommend dynamic pricing increase.,True,False
2025-09-09 08:40,Central,environment,critical,Air quality index in Central reached 62 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-09-09 20:08,Central,environment,critical,Air quality index in Central reached 63 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-09-11 16:12,Harbour,climate,medium,Temperature forecast: Harbour expecting 62°C. Cooling centres recommended for vulnerable populations.,True,False
2025-09-11 11:46,Harbour,infrastructure,medium,Streetlight outage cluster detected in Harbour. 91 units offline. Maintenance crew dispatched.,False,False
2025-09-11 15:27,Riverside,parking,high,Parking demand spike detected in Riverside. Occupancy at 78%. Recommend dynamic pricing increase.,True,False
2025-09-12 15:50,Eastfield,infrastructure,medium,Streetlight outage cluster detected in Eastfield. 94 units offline. Maintenance crew dispatched.,False,False
2025-09-12 16:53,Eastfield,parking,high,Parking demand spike detected in Eastfield. Occupancy at 65%. Recommend dynamic pricing increase.,False,True
2025-09-12 20:55,Riverside,energy,high,EV charging demand in Riverside surged 23% above baseline. Recommend load balancing.,False,True
2025-09-14 18:40,Central,environment,critical,Air quality index in Central reached 59 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-09-14 10:06,Eastfield,traffic,low,Traffic flow anomaly in Eastfield. Volume 86% above prediction. Signal timing adjusted automatically.,True,False
2025-09-14 10:14,Riverside,infrastructure,medium,Streetlight outage cluster detected in Riverside. 29 units offline. Maintenance crew dispatched.,True,False
2025-09-15 17:04,Greenpark,environment,critical,Air quality index in Greenpark reached 45 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-09-15 18:04,Riverside,parking,high,Parking demand spike detected in Riverside. Occupancy at 27%. Recommend dynamic pricing increase.,True,False
2025-09-16 17:44,Greenpark,waste,medium,Waste collection delay in Greenpark. 20 bins at capacity. Route optimisation triggered.,False,False
2025-09-16 21:24,Riverside,noise,medium,Noise levels in Riverside exceeded 57 dB for 3 consecutive hours. Investigate source.,True,False
2025-09-16 16:09,Harbour,energy,high,EV charging demand in Harbour surged 29% above baseline. Recommend load balancing.,False,True
2025-09-16 09:34,Riverside,parking,high,Parking demand spike detected in Riverside. Occupancy at 18%. Recommend dynamic pricing increase.,False,True
2025-09-17 16:44,Eastfield,traffic,low,Traffic flow anomaly in Eastfield. Volume 20% above prediction. Signal timing adjusted automatically.,False,False
2025-09-18 07:46,Greenpark,noise,medium,Noise levels in Greenpark exceeded 27 dB for 3 consecutive hours. Investigate source.,False,False
2025-09-19 21:11,Harbour,energy,high,EV charging demand in Harbour surged 45% above baseline. Recommend load balancing.,False,True
2025-09-19 07:41,Central,infrastructure,medium,Streetlight outage cluster detected in Central. 52 units offline. Maintenance crew dispatched.,False,False
2025-09-19 15:52,Eastfield,citizen_services,high,Citizen complaint volume in Eastfield up 22% week-over-week. Sentiment trending negative.,True,False
2025-09-20 12:26,Eastfield,traffic,low,Traffic flow anomaly in Eastfield. Volume 74% above prediction. Signal timing adjusted automatically.,True,False
2025-09-20 19:15,Harbour,energy,high,EV charging demand in Harbour surged 85% above baseline. Recommend load balancing.,True,False
2025-09-21 20:05,Riverside,energy,high,EV charging demand in Riverside surged 47% above baseline. Recommend load balancing.,True,False
2025-09-21 13:57,Harbour,climate,medium,Temperature forecast: Harbour expecting 57°C. Cooling centres recommended for vulnerable populations.,False,False
2025-09-23 21:54,Eastfield,energy,high,EV charging demand in Eastfield surged 27% above baseline. Recommend load balancing.,True,False
2025-09-23 12:02,Northgate,parking,high,Parking demand spike detected in Northgate. Occupancy at 50%. Recommend dynamic pricing increase.,False,True
2025-09-24 09:39,Central,environment,critical,Air quality index in Central reached 80 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-09-25 18:33,Eastfield,finance,high,Revenue anomaly: Eastfield parking revenue down 61% versus forecast. Investigate enforcement.,False,True
2025-09-25 10:49,Greenpark,parking,high,Parking demand spike detected in Greenpark. Occupancy at 62%. Recommend dynamic pricing increase.,True,False
2025-09-25 20:37,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 72 units offline. Maintenance crew dispatched.,True,False
2025-09-26 08:11,Riverside,finance,high,Revenue anomaly: Riverside parking revenue down 88% versus forecast. Investigate enforcement.,True,False
2025-09-27 13:05,Riverside,citizen_services,high,Citizen complaint volume in Riverside up 62% week-over-week. Sentiment trending negative.,True,False
2025-09-28 19:53,Central,parking,high,Parking demand spike detected in Central. Occupancy at 36%. Recommend dynamic pricing increase.,True,False
2025-09-29 19:32,Central,energy,high,EV charging demand in Central surged 77% above baseline. Recommend load balancing.,False,True
2025-09-29 18:35,Harbour,energy,high,EV charging demand in Harbour surged 66% above baseline. Recommend load balancing.,False,True
2025-09-30 18:50,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 85 units offline. Maintenance crew dispatched.,True,False
2025-10-01 16:04,Central,finance,high,Revenue anomaly: Central parking revenue down 54% versus forecast. Investigate enforcement.,False,True
2025-10-02 10:03,Central,traffic,low,Traffic flow anomaly in Central. Volume 17% above prediction. Signal timing adjusted automatically.,True,False
2025-10-03 18:47,Central,infrastructure,medium,Streetlight outage cluster detected in Central. 71 units offline. Maintenance crew dispatched.,True,False
2025-10-04 15:33,Greenpark,infrastructure,medium,Streetlight outage cluster detected in Greenpark. 44 units offline. Maintenance crew dispatched.,True,False
2025-10-04 19:30,Greenpark,environment,critical,Air quality index in Greenpark reached 51 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-10-05 18:07,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 71 units offline. Maintenance crew dispatched.,True,False
2025-10-05 07:13,Riverside,climate,medium,Temperature forecast: Riverside expecting 56°C. Cooling centres recommended for vulnerable populations.,True,False
2025-10-05 21:08,Northgate,environment,critical,Air quality index in Northgate reached 49 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-10-06 21:11,Riverside,citizen_services,high,Citizen complaint volume in Riverside up 75% week-over-week. Sentiment trending negative.,True,False
2025-10-06 21:57,Harbour,environment,critical,Air quality index in Harbour reached 73 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-10-07 12:49,Riverside,climate,medium,Temperature forecast: Riverside expecting 51°C. Cooling centres recommended for vulnerable populations.,True,False
2025-10-07 06:30,Northgate,climate,medium,Temperature forecast: Northgate expecting 28°C. Cooling centres recommended for vulnerable populations.,False,False
2025-10-09 14:39,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 31°C. Cooling centres recommended for vulnerable populations.,True,False
2025-10-09 20:13,Greenpark,citizen_services,high,Citizen complaint volume in Greenpark up 47% week-over-week. Sentiment trending negative.,True,False
2025-10-10 17:37,Central,traffic,low,Traffic flow anomaly in Central. Volume 31% above prediction. Signal timing adjusted automatically.,True,False
2025-10-11 14:42,Harbour,energy,high,EV charging demand in Harbour surged 19% above baseline. Recommend load balancing.,True,False
2025-10-12 19:00,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 75 units offline. Maintenance crew dispatched.,True,False
2025-10-13 18:12,Harbour,noise,medium,Noise levels in Harbour exceeded 58 dB for 3 consecutive hours. Investigate source.,True,False
2025-10-13 15:26,Northgate,parking,high,Parking demand spike detected in Northgate. Occupancy at 24%. Recommend dynamic pricing increase.,True,False
2025-10-14 21:53,Central,climate,medium,Temperature forecast: Central expecting 49°C. Cooling centres recommended for vulnerable populations.,True,False
2025-10-14 16:38,Central,environment,critical,Air quality index in Central reached 28 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-10-14 16:13,Riverside,environment,critical,Air quality index in Riverside reached 75 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-10-15 15:19,Riverside,finance,high,Revenue anomaly: Riverside parking revenue down 43% versus forecast. Investigate enforcement.,False,True
2025-10-16 18:50,Harbour,energy,high,EV charging demand in Harbour surged 88% above baseline. Recommend load balancing.,False,True
2025-10-16 18:25,Riverside,waste,medium,Waste collection delay in Riverside. 73 bins at capacity. Route optimisation triggered.,True,False
2025-10-17 07:41,Riverside,citizen_services,high,Citizen complaint volume in Riverside up 39% week-over-week. Sentiment trending negative.,True,False
2025-10-18 21:57,Central,climate,medium,Temperature forecast: Central expecting 31°C. Cooling centres recommended for vulnerable populations.,False,False
2025-10-19 14:36,Riverside,waste,medium,Waste collection delay in Riverside. 75 bins at capacity. Route optimisation triggered.,True,False
2025-10-19 09:29,Northgate,parking,high,Parking demand spike detected in Northgate. Occupancy at 87%. Recommend dynamic pricing increase.,True,False
2025-10-19 11:16,Central,noise,medium,Noise levels in Central exceeded 30 dB for 3 consecutive hours. Investigate source.,False,False
2025-10-20 08:38,Eastfield,noise,medium,Noise levels in Eastfield exceeded 50 dB for 3 consecutive hours. Investigate source.,True,False
2025-10-20 09:08,Central,energy,high,EV charging demand in Central surged 71% above baseline. Recommend load balancing.,False,True
2025-10-21 15:11,Greenpark,energy,high,EV charging demand in Greenpark surged 34% above baseline. Recommend load balancing.,False,True
2025-10-21 19:27,Greenpark,parking,high,Parking demand spike detected in Greenpark. Occupancy at 20%. Recommend dynamic pricing increase.,True,False
2025-10-21 06:19,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 92°C. Cooling centres recommended for vulnerable populations.,False,False
2025-10-21 07:32,Greenpark,noise,medium,Noise levels in Greenpark exceeded 49 dB for 3 consecutive hours. Investigate source.,True,False
2025-10-22 21:54,Central,traffic,low,Traffic flow anomaly in Central. Volume 63% above prediction. Signal timing adjusted automatically.,True,False
2025-10-22 17:26,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 47 units offline. Maintenance crew dispatched.,False,False
2025-10-24 09:06,Northgate,environment,critical,Air quality index in Northgate reached 46 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-10-25 16:26,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 22°C. Cooling centres recommended for vulnerable populations.,True,False
2025-10-25 11:38,Eastfield,waste,medium,Waste collection delay in Eastfield. 56 bins at capacity. Route optimisation triggered.,True,False
2025-10-26 16:49,Riverside,citizen_services,high,Citizen complaint volume in Riverside up 91% week-over-week. Sentiment trending negative.,False,True
2025-10-26 12:02,Harbour,climate,medium,Temperature forecast: Harbour expecting 83°C. Cooling centres recommended for vulnerable populations.,True,False
2025-10-27 07:54,Greenpark,noise,medium,Noise levels in Greenpark exceeded 24 dB for 3 consecutive hours. Investigate source.,True,False
2025-10-27 11:51,Riverside,environment,critical,Air quality index in Riverside reached 46 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-10-28 21:21,Greenpark,energy,high,EV charging demand in Greenpark surged 50% above baseline. Recommend load balancing.,False,True
2025-10-28 08:52,Northgate,traffic,low,Traffic flow anomaly in Northgate. Volume 46% above prediction. Signal timing adjusted automatically.,False,False
2025-10-29 19:01,Harbour,finance,high,Revenue anomaly: Harbour parking revenue down 51% versus forecast. Investigate enforcement.,False,True
2025-10-29 06:47,Eastfield,waste,medium,Waste collection delay in Eastfield. 89 bins at capacity. Route optimisation triggered.,True,False
2025-10-30 12:30,Central,traffic,low,Traffic flow anomaly in Central. Volume 81% above prediction. Signal timing adjusted automatically.,False,False
2025-10-31 10:09,Harbour,traffic,low,Traffic flow anomaly in Harbour. Volume 27% above prediction. Signal timing adjusted automatically.,False,False
2025-11-01 09:08,Greenpark,environment,critical,Air quality index in Greenpark reached 90 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-11-02 16:26,Northgate,energy,high,EV charging demand in Northgate surged 87% above baseline. Recommend load balancing.,False,True
2025-11-03 08:45,Greenpark,waste,medium,Waste collection delay in Greenpark. 89 bins at capacity. Route optimisation triggered.,True,False
2025-11-03 13:30,Riverside,noise,medium,Noise levels in Riverside exceeded 30 dB for 3 consecutive hours. Investigate source.,True,False
2025-11-03 12:09,Central,environment,critical,Air quality index in Central reached 73 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-11-04 21:58,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 61°C. Cooling centres recommended for vulnerable populations.,True,False
2025-11-06 21:54,Eastfield,finance,high,Revenue anomaly: Eastfield parking revenue down 69% versus forecast. Investigate enforcement.,False,True
2025-11-06 13:53,Northgate,citizen_services,high,Citizen complaint volume in Northgate up 66% week-over-week. Sentiment trending negative.,False,True
2025-11-08 11:26,Riverside,infrastructure,medium,Streetlight outage cluster detected in Riverside. 43 units offline. Maintenance crew dispatched.,False,False
2025-11-08 20:31,Central,citizen_services,high,Citizen complaint volume in Central up 37% week-over-week. Sentiment trending negative.,True,False
2025-11-10 21:31,Northgate,citizen_services,high,Citizen complaint volume in Northgate up 38% week-over-week. Sentiment trending negative.,False,True
2025-11-10 06:16,Central,citizen_services,high,Citizen complaint volume in Central up 47% week-over-week. Sentiment trending negative.,False,True
2025-11-11 09:06,Northgate,finance,high,Revenue anomaly: Northgate parking revenue down 21% versus forecast. Investigate enforcement.,False,True
2025-11-11 12:10,Greenpark,environment,critical,Air quality index in Greenpark reached 16 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-11-12 10:54,Eastfield,parking,high,Parking demand spike detected in Eastfield. Occupancy at 37%. Recommend dynamic pricing increase.,False,True
2025-11-12 15:56,Eastfield,environment,critical,Air quality index in Eastfield reached 24 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-11-13 17:03,Northgate,energy,high,EV charging demand in Northgate surged 73% above baseline. Recommend load balancing.,False,True
2025-11-14 14:57,Harbour,citizen_services,high,Citizen complaint volume in Harbour up 64% week-over-week. Sentiment trending negative.,False,True
2025-11-15 16:35,Riverside,waste,medium,Waste collection delay in Riverside. 43 bins at capacity. Route optimisation triggered.,True,False
2025-11-16 14:27,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 22 units offline. Maintenance crew dispatched.,True,False
2025-11-17 10:50,Harbour,climate,medium,Temperature forecast: Harbour expecting 21°C. Cooling centres recommended for vulnerable populations.,False,False
2025-11-18 19:02,Northgate,climate,medium,Temperature forecast: Northgate expecting 30°C. Cooling centres recommended for vulnerable populations.,True,False
2025-11-19 17:07,Riverside,waste,medium,Waste collection delay in Riverside. 79 bins at capacity. Route optimisation triggered.,True,False
2025-11-19 21:58,Eastfield,energy,high,EV charging demand in Eastfield surged 30% above baseline. Recommend load balancing.,True,False
2025-11-19 15:05,Eastfield,waste,medium,Waste collection delay in Eastfield. 74 bins at capacity. Route optimisation triggered.,True,False
2025-11-19 21:02,Harbour,environment,critical,Air quality index in Harbour reached 53 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-11-20 16:40,Eastfield,traffic,low,Traffic flow anomaly in Eastfield. Volume 54% above prediction. Signal timing adjusted automatically.,True,False
2025-11-20 18:54,Greenpark,traffic,low,Traffic flow anomaly in Greenpark. Volume 16% above prediction. Signal timing adjusted automatically.,False,False
2025-11-21 17:20,Riverside,citizen_services,high,Citizen complaint volume in Riverside up 29% week-over-week. Sentiment trending negative.,True,False
2025-11-21 10:46,Central,citizen_services,high,Citizen complaint volume in Central up 49% week-over-week. Sentiment trending negative.,True,False
2025-11-21 11:00,Riverside,infrastructure,medium,Streetlight outage cluster detected in Riverside. 43 units offline. Maintenance crew dispatched.,True,False
2025-11-21 18:37,Riverside,parking,high,Parking demand spike detected in Riverside. Occupancy at 70%. Recommend dynamic pricing increase.,False,True
2025-11-22 08:47,Greenpark,environment,critical,Air quality index in Greenpark reached 79 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-11-22 13:02,Northgate,finance,high,Revenue anomaly: Northgate parking revenue down 43% versus forecast. Investigate enforcement.,False,True
2025-11-23 17:40,Northgate,waste,medium,Waste collection delay in Northgate. 24 bins at capacity. Route optimisation triggered.,False,False
2025-11-23 12:38,Riverside,waste,medium,Waste collection delay in Riverside. 15 bins at capacity. Route optimisation triggered.,True,False
2025-11-24 21:35,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 74 units offline. Maintenance crew dispatched.,True,False
2025-11-24 18:32,Greenpark,traffic,low,Traffic flow anomaly in Greenpark. Volume 61% above prediction. Signal timing adjusted automatically.,False,False
2025-11-25 20:19,Harbour,climate,medium,Temperature forecast: Harbour expecting 57°C. Cooling centres recommended for vulnerable populations.,False,False
2025-11-25 13:54,Northgate,waste,medium,Waste collection delay in Northgate. 50 bins at capacity. Route optimisation triggered.,False,False
2025-11-25 14:50,Eastfield,citizen_services,high,Citizen complaint volume in Eastfield up 93% week-over-week. Sentiment trending negative.,False,True
2025-11-26 19:36,Eastfield,parking,high,Parking demand spike detected in Eastfield. Occupancy at 60%. Recommend dynamic pricing increase.,True,False
2025-11-29 13:41,Riverside,noise,medium,Noise levels in Riverside exceeded 80 dB for 3 consecutive hours. Investigate source.,False,False
2025-11-29 10:19,Northgate,traffic,low,Traffic flow anomaly in Northgate. Volume 86% above prediction. Signal timing adjusted automatically.,False,False
2025-11-29 18:57,Harbour,citizen_services,high,Citizen complaint volume in Harbour up 25% week-over-week. Sentiment trending negative.,True,False
2025-11-30 18:02,Northgate,energy,high,EV charging demand in Northgate surged 75% above baseline. Recommend load balancing.,True,False
2025-11-30 18:03,Eastfield,environment,critical,Air quality index in Eastfield reached 31 AQI. Threshold exceeded. Recommend citizen advisory.,False,True
2025-12-01 17:54,Eastfield,energy,high,EV charging demand in Eastfield surged 30% above baseline. Recommend load balancing.,False,True
2025-12-01 12:07,Greenpark,noise,medium,Noise levels in Greenpark exceeded 92 dB for 3 consecutive hours. Investigate source.,False,False
2025-12-01 10:23,Greenpark,climate,medium,Temperature forecast: Greenpark expecting 63°C. Cooling centres recommended for vulnerable populations.,True,False
2025-12-02 17:25,Eastfield,waste,medium,Waste collection delay in Eastfield. 69 bins at capacity. Route optimisation triggered.,True,False
2025-12-04 09:14,Northgate,infrastructure,medium,Streetlight outage cluster detected in Northgate. 42 units offline. Maintenance crew dispatched.,True,False
2025-12-04 07:33,Northgate,waste,medium,Waste collection delay in Northgate. 17 bins at capacity. Route optimisation triggered.,True,False
2025-12-04 18:27,Harbour,waste,medium,Waste collection delay in Harbour. 61 bins at capacity. Route optimisation triggered.,False,False
2025-12-05 13:38,Eastfield,energy,high,EV charging demand in Eastfield surged 93% above baseline. Recommend load balancing.,False,True
2025-12-05 20:18,Riverside,citizen_services,high,Citizen complaint volume in Riverside up 29% week-over-week. Sentiment trending negative.,True,False
2025-12-05 09:21,Harbour,finance,high,Revenue anomaly: Harbour parking revenue down 94% versus forecast. Investigate enforcement.,True,False
2025-12-06 11:11,Central,environment,critical,Air quality index in Central reached 41 AQI. Threshold exceeded. Recommend citizen advisory.,True,False
2025-12-06 12:49,Central,parking,high,Parking demand spike detected in Central. Occupancy at 57%. Recommend dynamic pricing increase.,False,True
2025-12-07 21:18,Greenpark,traffic,low,Traffic flow anomaly in Greenpark. Volume 73% above prediction. Signal timing adjusted automatically.,True,False
2025-12-07 16:48,Greenpark,waste,medium,Waste collection delay in Greenpark. 84 bins at capacity. Route optimisation triggered.,False,False
2025-12-07 18:33,Greenpark,traffic,low,Traffic flow anomaly in Greenpark. Volume 63% above prediction. Signal timing adjusted automatically.,False,False
2025-12-07 10:45,Greenpark,infrastructure,medium,Streetlight outage cluster detected in Greenpark. 76 units offline. Maintenance crew dispatched.,False,False
2025-12-08 10:06,Riverside,waste,medium,Waste collection delay in Riverside. 85 bins at capacity. Route optimisation triggered.,False,False
2025-12-08 09:46,Northgate,noise,medium,Noise levels in Northgate exceeded 19 dB for 3 consecutive hours. Investigate source.,False,False
2025-12-09 14:44,Northgate,waste,medium,Waste collection delay in Northgate. 46 bins at capacity. Route optimisation triggered.,False,False
